"FullName","PSIsContainer","Length","LastWriteTime"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\test_concat.py","False","573","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\test_construction.py","False","6730","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\test_contains.py","False","286","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\test_function.py","False","7097","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\test_repr.py","False","1157","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\test_to_numpy.py","False","6414","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\__init__.cpython-313.pyc","False","201","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\conftest.cpython-313.pyc","False","1907","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\test_arithmetic.cpython-313.pyc","False","11968","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\test_astype.cpython-313.pyc","False","7337","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\test_comparison.cpython-313.pyc","False","3830","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\test_concat.cpython-313.pyc","False","1285","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\test_construction.cpython-313.pyc","False","11573","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\test_contains.cpython-313.pyc","False","863","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\test_function.cpython-313.pyc","False","13025","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\test_repr.cpython-313.pyc","False","2185","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\floating\__pycache__\test_to_numpy.cpython-313.pyc","False","10210","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\conftest.py","False","1508","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\test_arithmetic.py","False","11126","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\test_comparison.py","False","1212","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\test_concat.py","False","2351","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\test_construction.py","False","9006","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\test_dtypes.py","False","9396","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\test_function.py","False","7444","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\test_indexing.py","False","491","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\test_reduction.py","False","4102","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\test_repr.py","False","1652","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\__init__.cpython-313.pyc","False","200","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\conftest.cpython-313.pyc","False","2236","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\test_arithmetic.cpython-313.pyc","False","17028","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\test_comparison.cpython-313.pyc","False","2217","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\test_concat.cpython-313.pyc","False","3427","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\test_construction.cpython-313.pyc","False","14860","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\test_dtypes.cpython-313.pyc","False","16515","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\test_function.cpython-313.pyc","False","13542","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\test_indexing.cpython-313.pyc","False","1164","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\test_reduction.cpython-313.pyc","False","5253","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\integer\__pycache__\test_repr.cpython-313.pyc","False","2743","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\test_astype.py","False","776","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\test_formats.py","False","295","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\test_interval_pyarrow.py","False","5217","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\test_interval.py","False","9259","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\test_overlaps.py","False","3280","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\__pycache__\__init__.cpython-313.pyc","False","201","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\__pycache__\test_astype.cpython-313.pyc","False","1609","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\__pycache__\test_formats.cpython-313.pyc","False","648","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\__pycache__\test_interval_pyarrow.cpython-313.pyc","False","9058","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\__pycache__\test_interval.cpython-313.pyc","False","15534","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\interval\__pycache__\test_overlaps.cpython-313.pyc","False","5250","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\test_arithmetic.py","False","8921","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\test_arrow_compat.py","False","7194","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\test_function.py","False","2101","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\test_indexing.py","False","3198","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\__pycache__\__init__.cpython-313.pyc","False","199","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\__pycache__\test_arithmetic.cpython-313.pyc","False","13457","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\__pycache__\test_arrow_compat.cpython-313.pyc","False","11817","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\__pycache__\test_function.cpython-313.pyc","False","4138","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\masked\__pycache__\test_indexing.cpython-313.pyc","False","5702","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\numpy_\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\numpy_\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\numpy_\test_indexing.py","False","1452","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\numpy_\test_numpy.py","False","11424","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\numpy_\__pycache__\__init__.cpython-313.pyc","False","199","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\numpy_\__pycache__\test_indexing.cpython-313.pyc","False","3017","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\numpy_\__pycache__\test_numpy.cpython-313.pyc","False","18413","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\test_arrow_compat.py","False","3452","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\test_astype.py","False","2344","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\test_constructors.py","False","4734","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\test_reductions.py","False","981","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\__pycache__\__init__.cpython-313.pyc","False","199","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\__pycache__\test_arrow_compat.cpython-313.pyc","False","6412","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\__pycache__\test_astype.cpython-313.pyc","False","3996","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\__pycache__\test_constructors.cpython-313.pyc","False","9020","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\period\__pycache__\test_reductions.cpython-313.pyc","False","1755","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_accessor.py","False","9233","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_arithmetics.py","False","20316","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_array.py","False","18719","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_astype.py","False","4771","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_combine_concat.py","False","2651","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_constructors.py","False","10573","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_dtype.py","False","6154","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_indexing.py","False","10425","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_libsparse.py","False","19043","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_reductions.py","False","9641","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\test_unary.py","False","2864","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\__init__.cpython-313.pyc","False","199","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_accessor.cpython-313.pyc","False","17033","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_arithmetics.cpython-313.pyc","False","29114","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_array.cpython-313.pyc","False","32030","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_astype.cpython-313.pyc","False","7057","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_combine_concat.cpython-313.pyc","False","3977","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_constructors.cpython-313.pyc","False","19508","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_dtype.cpython-313.pyc","False","9854","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_indexing.cpython-313.pyc","False","20852","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_libsparse.cpython-313.pyc","False","32387","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_reductions.cpython-313.pyc","False","16508","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\sparse\__pycache__\test_unary.cpython-313.pyc","False","5229","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\string_\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\string_\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\string_\test_concat.py","False","2744","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\string_\test_string_arrow.py","False","9364","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\string_\test_string.py","False","21213","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\string_\__pycache__\__init__.cpython-313.pyc","False","200","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\string_\__pycache__\test_concat.cpython-313.pyc","False","4618","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\string_\__pycache__\test_string_arrow.cpython-313.pyc","False","15904","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\string_\__pycache__\test_string.cpython-313.pyc","False","35957","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\timedeltas\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\timedeltas\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\timedeltas\test_constructors.py","False","2268","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\timedeltas\test_cumulative.py","False","692","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\timedeltas\test_reductions.py","False","6521","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\timedeltas\__pycache__\__init__.cpython-313.pyc","False","203","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\timedeltas\__pycache__\test_constructors.cpython-313.pyc","False","4303","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\timedeltas\__pycache__\test_cumulative.cpython-313.pyc","False","1635","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\timedeltas\__pycache__\test_reductions.cpython-313.pyc","False","10578","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\__pycache__\__init__.cpython-313.pyc","False","192","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\__pycache__\masked_shared.cpython-313.pyc","False","8026","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\__pycache__\test_array.cpython-313.pyc","False","22350","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\__pycache__\test_datetimelike.cpython-313.pyc","False","70526","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\__pycache__\test_datetimes.cpython-313.pyc","False","48317","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\__pycache__\test_ndarray_backed.cpython-313.pyc","False","4033","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\__pycache__\test_period.cpython-313.pyc","False","9239","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\arrays\__pycache__\test_timedeltas.cpython-313.pyc","False","19017","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\common.py","False","266","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\test_constructors.py","False","5893","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\test_conversion.py","False","19335","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\test_fillna.py","False","1554","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\test_misc.py","False","5918","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\test_transpose.py","False","1694","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\test_unique.py","False","4478","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\test_value_counts.py","False","13896","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__pycache__\__init__.cpython-313.pyc","False","190","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__pycache__\common.cpython-313.pyc","False","697","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__pycache__\test_constructors.cpython-313.pyc","False","9522","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__pycache__\test_conversion.cpython-313.pyc","False","28615","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__pycache__\test_fillna.cpython-313.pyc","False","2546","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__pycache__\test_misc.cpython-313.pyc","False","9285","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__pycache__\test_transpose.cpython-313.pyc","False","2843","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__pycache__\test_unique.cpython-313.pyc","False","7652","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\base\__pycache__\test_value_counts.cpython-313.pyc","False","20853","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\computation\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\computation\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\computation\test_compat.py","False","872","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\computation\test_eval.py","False","73144","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\computation\__pycache__\__init__.cpython-313.pyc","False","197","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\computation\__pycache__\test_compat.cpython-313.pyc","False","1582","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\computation\__pycache__\test_eval.cpython-313.pyc","False","111722","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\config\__pycache__","True",,"28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\config\__init__.py","False","0","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\config\test_config.py","False","17864","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\config\test_localization.py","False","4389","28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\config\__pycache__\__init__.cpython-313.pyc","False","192","28.02.2026 08:07:59"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas\tests\config\__pycache__\test_config.cpython-313.pyc","False","31266","28.02.2026 08:07:59"
